index,path,category,dimensions,alpha_expected,generation_method,source_master_reference,validation_result,visual_qa_result,final_sha256,status
1,assets/ui_assets/brand/app_icon.png,brand,256x256,True,protected-logo-technical-variant,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(256, 256);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3919f614bf810762411481a48c1f7e8f3ff24d6f94d2d3f2f57ae03fd5f4de84,PASS
156,assets/ui_assets/campaign/world_map/coconut_beach.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,2a58a288e22e45568d6458229cb43ced32e0beb56242738b74372d60c85f7a56,PASS
157,assets/ui_assets/campaign/world_map/final_island.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,1e7479c81276edd681a9eec77576bc45b53b74eead92b2fc1e199ab08cb007ba,PASS
158,assets/ui_assets/campaign/world_map/frozen_paradise.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,f7ee20358b3b714164cb70061c503315dc3e705a1b6aa6b2ca25e85bd4bf1faa,PASS
159,assets/ui_assets/campaign/world_map/island_locked_overlay.png,campaign/world_map,320x180,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,9c68f23ef539ca43c4295f3a1bb801c4a7f397e58715a0af18a7ee79c767b4f8,PASS
160,assets/ui_assets/campaign/world_map/island_name_panel.png,campaign/world_map,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
161,assets/ui_assets/campaign/world_map/party_beach.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,466f8ede07eaa9997fb3f291142d4e831085c2b6b1c66fea41c505dacffd63b9,PASS
162,assets/ui_assets/campaign/world_map/route_line.png,campaign/world_map,520x36,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(520, 36);alpha=True",PASS_BUILDER_SOURCE_REVIEW,e267796d3a81891c02768be4bc60054cf2d29006c92f8602c27d6d3774dc5c77,PASS
163,assets/ui_assets/campaign/world_map/route_marker.png,campaign/world_map,320x180,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,33236ea3252e0dd5f4b9b7552ebcd961a1d88d41b1a469d81751c57cf958df91,PASS
164,assets/ui_assets/campaign/world_map/route_marker_complete.png,campaign/world_map,320x180,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,3c4a9cb2af1c958034ac34e3b839ebe22a46b9e3d567cc8e42f6e48008106d8f,PASS
165,assets/ui_assets/campaign/world_map/route_marker_current.png,campaign/world_map,320x180,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,bcd1aa55b80223a795f283d4bb2cb868af8d9a67c46b927ef9f1a8ffaf24c5b4,PASS
166,assets/ui_assets/campaign/world_map/sunny_cove.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,d6df9e509b98c362d71847738bcef77d7b7e048887b0bec35cc21d398dff561d,PASS
167,assets/ui_assets/campaign/world_map/sunset_island.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,fcc1edf9a01949721494a68b6b63f6f05a994b8cad5157d2c0679bf2e68aa3fb,PASS
168,assets/ui_assets/campaign/world_map/tiki_island.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c6ce2531cf043ac697661bc7c7a445fab39298199ac2433796fc170a4e77acf4,PASS
169,assets/ui_assets/campaign/world_map/volcano_bay.png,campaign/world_map,220x220,True,V04-island-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 220);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c1b6efa3cdd7989983f86c732a8d90e42295323a7157865792c98628a882af59,PASS
170,assets/ui_assets/campaign/world_map/world_clouds_back.png,campaign/world_map,320x180,True,V04-world-map-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,5fe9531b8c11169d20a223b97d4ae8a35be416e5ee7432a281b2ddffd2531cf9,PASS
171,assets/ui_assets/campaign/world_map/world_clouds_front.png,campaign/world_map,320x180,True,V04-world-map-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,5fe9531b8c11169d20a223b97d4ae8a35be416e5ee7432a281b2ddffd2531cf9,PASS
172,assets/ui_assets/campaign/world_map/world_map_background.png,campaign/world_map,720x1280,True,V04-world-map-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,4d18eb9e6456316685fea1a8753b96557873ac6338b9d64597a49ce5d1b51388,PASS
173,assets/ui_assets/campaign/world_map/world_map_boat.png,campaign/world_map,320x180,True,V04-world-map-master-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,92f12d5bde96956c19fc28719e372bdb3e86a661f516bc10e4d2362b121efffe,PASS
174,assets/ui_assets/campaign/world_map/world_map_compass.png,campaign/world_map,320x180,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(320, 180);alpha=True",PASS_BUILDER_SOURCE_REVIEW,33236ea3252e0dd5f4b9b7552ebcd961a1d88d41b1a469d81751c57cf958df91,PASS
175,assets/ui_assets/campaign/world_map/world_map_title_panel.png,campaign/world_map,500x120,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(500, 120);alpha=True",PASS_BUILDER_SOURCE_REVIEW,01960e9f7a11d934a999aa0037ec4831a3392fab60cc5aa8d2c7033a35ce083a,PASS
176,assets/ui_assets/CONTACT_SHEET_GLOBAL.png,evidence,970x590,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(970, 590);alpha=True",PASS_BUILDER_SOURCE_REVIEW,959758bdc93a0f0d94cf6b2ddd96ca5e9ba3cbcd7ba1a529c3d17faa3dfb5e73,PASS
177,assets/ui_assets/CONTACT_SHEET_ISLANDS.png,evidence,1208x630,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(1208, 630);alpha=True",PASS_BUILDER_SOURCE_REVIEW,10b08ca51dd08b44806e03518938bd9c0a31fcd0f77f382d222e17d0f68698a4,PASS
178,assets/ui_assets/CONTACT_SHEET_MAJOR_SCREENS.png,evidence,970x690,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(970, 690);alpha=True",PASS_BUILDER_SOURCE_REVIEW,f511853b3e07bc9976e61efd08660e727245f3fee83c3021c22f93e3afce882e,PASS
179,assets/ui_assets/CONTACT_SHEET_SCREENS.png,evidence,970x1026,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(970, 1026);alpha=True",PASS_BUILDER_SOURCE_REVIEW,531ba30466b247a21236db819133a70891a6cd154e03fbac57195c2c24876d59,PASS
180,assets/ui_assets/CONTACT_SHEET_SEMANTIC_ICONS.png,evidence,1026x1098,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(1026, 1098);alpha=True",PASS_BUILDER_SOURCE_REVIEW,42d4d044897a85b3eda12b5fcaeedbb7c0806fd5b8ad664b3ec71a95ad1a5c1b,PASS
181,assets/ui_assets/CONTACT_SHEET_STATEFUL_UI.png,evidence,850x1906,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(850, 1906);alpha=True",PASS_BUILDER_SOURCE_REVIEW,5a284f6e3aae4b38060e75cf2ac60783a9edffaf3e07add3c4892932bb18c438,PASS
182,assets/ui_assets/CONTACT_SHEET_TABLES.png,evidence,1208x1296,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(1208, 1296);alpha=True",PASS_BUILDER_SOURCE_REVIEW,718043d78789c6914116cbeb540a20de25627059659c2fdaef34bae4484f35e1,PASS
183,assets/ui_assets/effects/combo_badge.png,effects,128x128,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,8f68f034bd273aa52d2d4ff45bf903b60ad8c1a93e9d091db90baaf5929cf79a,PASS
184,assets/ui_assets/effects/combo_glow.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0b820a13d05d70dff42f746871efa006d754db0b48801003f2a5f559398c665f,PASS
185,assets/ui_assets/effects/confetti_strip.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c69ca700c34c793a75dff28bd1aaf142f28c389fc2f06313ccf0a8e1671d5a47,PASS
186,assets/ui_assets/effects/merge_flash.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,51098187d6670f87741b7491ac82d585dfc98f4a13fa861f7438238449988d7c,PASS
187,assets/ui_assets/effects/merge_ring.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,51098187d6670f87741b7491ac82d585dfc98f4a13fa861f7438238449988d7c,PASS
188,assets/ui_assets/effects/milestone_glow.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,85647963aaa30e29fc3e989cb40757d6be2c9a18b0adce876ebdaa6ac72abcda,PASS
189,assets/ui_assets/effects/order_complete_flash.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,56bddb41f00f45a29b551c1af05600d70bc7309fb26ecc1037a15c5087b4b8c1,PASS
190,assets/ui_assets/effects/score_pop_bg.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0b229568e34261716f77aad39cabbcf54a8d32384ff317a093c31b01ccd5a09e,PASS
191,assets/ui_assets/effects/sparkle_large.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0b820a13d05d70dff42f746871efa006d754db0b48801003f2a5f559398c665f,PASS
192,assets/ui_assets/effects/sparkle_small.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0b820a13d05d70dff42f746871efa006d754db0b48801003f2a5f559398c665f,PASS
193,assets/ui_assets/effects/timer_warning_glow.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,9cd2970a27d2454a02c225e2c97562c45e8e1a961d46680ec78510b1205f1848,PASS
194,assets/ui_assets/effects/to_go_trail_variant.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,50c15508063d10147a7e2525d66091f323fa09d7f8278d7ff15b296f34d2cbd4,PASS
195,assets/ui_assets/effects/vip_complete_flash.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c644803ba43072d3d29bf2e95da5b13cef8c4badcd75f55ba63eb5a1d1fba44b,PASS
196,assets/ui_assets/effects/win_rays.png,effects,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,e23a9929fc45a49cb35746e678b5eeeae981f7e4348477fb6fff1fb758c8082b,PASS
197,assets/ui_assets/screens/daily_reward/button_claim.png,screens/daily_reward,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
198,assets/ui_assets/screens/daily_reward/daily_chest.png,screens/daily_reward,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,22aaaf9d2dfb10276fbc46c5050fcc8100e6a00ead255694c8859bfc6e7c7225,PASS
199,assets/ui_assets/screens/daily_reward/daily_day_claimed.png,screens/daily_reward,220x160,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c5795e602a999dd9cab3fcf8da05eca4e8986c00af817071270aa5897190f8f8,PASS
200,assets/ui_assets/screens/daily_reward/daily_day_current.png,screens/daily_reward,220x160,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,1a7310f8489411a9ef67baec9609182edae5a5b2f5eb3bb340f4a95dc6f2d79c,PASS
201,assets/ui_assets/screens/daily_reward/daily_day_locked.png,screens/daily_reward,220x160,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,750231301268e0e04caaf0ed2401523da3d441e0b4e77008edea19682420ecae,PASS
202,assets/ui_assets/screens/daily_reward/daily_day_slot.png,screens/daily_reward,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
203,assets/ui_assets/screens/daily_reward/daily_reward_background.png,screens/daily_reward,720x1280,True,AI-screen-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae52ce34ee530844c605c83f79dba075a892a7ccba0385e5655791cfe5ef00ea,PASS
204,assets/ui_assets/screens/daily_reward/daily_reward_panel.png,screens/daily_reward,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
205,assets/ui_assets/screens/daily_reward/streak_badge.png,screens/daily_reward,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ced10a5e06c8b7de1ac62dfecbd71e4c5de57e804c8bb156b743a3730fbd5142,PASS
206,assets/ui_assets/screens/main_menu/coin_counter_panel.png,screens/main_menu,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,d77dde3ec99e32399371ec8f0439443f1f243ebf5b7b9fedc455f172123a444b,PASS
207,assets/ui_assets/screens/main_menu/gem_counter_panel.png,screens/main_menu,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,8e076f830c712fc6553e7f78d7481e163db66a4549745dff98068a2726c456a4,PASS
208,assets/ui_assets/screens/main_menu/main_menu_background.png,screens/main_menu,720x1280,True,V04-main-menu-master-resize,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(720, 1280);alpha=True",PASS_BUILDER_SOURCE_REVIEW,009076df7862ff83e7f0a5f9940b4c9ece304249b8eefdab10db8e10bc8f0abb,PASS
209,assets/ui_assets/screens/main_menu/main_menu_daily_button.png,screens/main_menu,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
210,assets/ui_assets/screens/main_menu/main_menu_decor_left.png,screens/main_menu,300x380,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,f286552225d4e9c10b80d83535d9141a99ad070df61eb30b2ae1f91491ec0479,PASS
211,assets/ui_assets/screens/main_menu/main_menu_decor_right.png,screens/main_menu,300x380,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(300, 380);alpha=True",PASS_BUILDER_SOURCE_REVIEW,f286552225d4e9c10b80d83535d9141a99ad070df61eb30b2ae1f91491ec0479,PASS
212,assets/ui_assets/screens/main_menu/main_menu_logo_frame.png,screens/main_menu,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
213,assets/ui_assets/screens/main_menu/main_menu_play_button.png,screens/main_menu,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
214,assets/ui_assets/screens/main_menu/main_menu_settings_button.png,screens/main_menu,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
215,assets/ui_assets/screens/main_menu/main_menu_shop_button.png,screens/main_menu,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
216,assets/ui_assets/screens/main_menu/main_menu_world_map_button.png,screens/main_menu,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
217,assets/ui_assets/screens/main_menu/profile_frame.png,screens/main_menu,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
218,assets/ui_assets/screens/milestones/button_claim.png,screens/milestones,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
219,assets/ui_assets/screens/milestones/button_continue.png,screens/milestones,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
220,assets/ui_assets/screens/milestones/island_complete_panel.png,screens/milestones,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,78cf1fca078d857502aac607c9ba8b3f1b8a0fa7306b9daa365a1ee9bff941a2,PASS
221,assets/ui_assets/screens/milestones/island_complete_ribbon.png,screens/milestones,220x160,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,c5795e602a999dd9cab3fcf8da05eca4e8986c00af817071270aa5897190f8f8,PASS
222,assets/ui_assets/screens/milestones/milestone_banner.png,screens/milestones,220x160,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,1a7310f8489411a9ef67baec9609182edae5a5b2f5eb3bb340f4a95dc6f2d79c,PASS
223,assets/ui_assets/screens/milestones/milestone_chest_closed.png,screens/milestones,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,20efa04870ad1969bacaf032084e7fe74d3f812c675fc40f824854c3d010f2e5,PASS
224,assets/ui_assets/screens/milestones/milestone_chest_open.png,screens/milestones,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ff2c52cb052eddbafe619cc4776f10ced0fc5de5739c1b6e0f033ba90303db20,PASS
225,assets/ui_assets/screens/milestones/milestone_glow.png,screens/milestones,220x160,True,AI-effects-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(220, 160);alpha=True",PASS_BUILDER_SOURCE_REVIEW,e23a9929fc45a49cb35746e678b5eeeae981f7e4348477fb6fff1fb758c8082b,PASS
226,assets/ui_assets/screens/milestones/milestone_reward_panel.png,screens/milestones,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
227,assets/ui_assets/screens/milestones/next_island_unlock_frame.png,screens/milestones,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,b344836f5fc62a33517ffc6334775d9505be571aa63affa9041a15d70d1405b4,PASS
228,assets/ui_assets/screens/milestones/reward_slot.png,screens/milestones,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
229,assets/ui_assets/screens/pause/button_quit.png,screens/pause,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,cef574d9fe6801cc0956de0fb4334d1fa5a72d217d48205730e20a57844cff64,PASS
230,assets/ui_assets/screens/pause/button_restart.png,screens/pause,128x128,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(128, 128);alpha=True",PASS_BUILDER_SOURCE_REVIEW,45ebb52f3eef5a57c6ac598f27cbeff12a4f3bd1fa60741eb038eea6f1cfd79d,PASS
231,assets/ui_assets/screens/pause/button_resume.png,screens/pause,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
232,assets/ui_assets/screens/pause/button_settings.png,screens/pause,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
233,assets/ui_assets/screens/pause/button_world_map.png,screens/pause,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,0459c17c0c6587d55224ae1d223862787689f9d9b9bdb10dde7ed30972e86807,PASS
234,assets/ui_assets/screens/pause/pause_panel.png,screens/pause,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
235,assets/ui_assets/screens/prelevel/booster_selector_panel.png,screens/prelevel,440x190,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(440, 190);alpha=True",PASS_BUILDER_SOURCE_REVIEW,ae3c70a0d5a3ff498ff8d540ec05537498f1dfb885a8e78d359ac7fe28f00885,PASS
236,assets/ui_assets/screens/prelevel/button_close_prelevel.png,screens/prelevel,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,cef574d9fe6801cc0956de0fb4334d1fa5a72d217d48205730e20a57844cff64,PASS
237,assets/ui_assets/screens/prelevel/button_play_level.png,screens/prelevel,360x104,True,AI-UI-atlas-crop,V04 master / V05 AI source atlas / protected owner asset,"decode=PASS;size=(360, 104);alpha=True",PASS_BUILDER_SOURCE_REVIEW,875e3b276ffe2a0c9793e189ee894985c785dd49f3bb95fa4e5e15158ad7e267,PASS
